,teamId,year,runsScored,runsPitching,teamName,season,homeName,wins,losses,winLossRatio,awayName,winProb,lossProb,pythag_expect
35,159,2019,4,3,,2019,,3757.0,3206.0,0.539669524993063,Chicago Cubs,0.5395662789027718,0.4604337210972282,0.64
36,159,2019,4,3,,2019,,3119.0,3781.0,0.4133094937349676,Chicago White Sox,0.4520289855072463,0.5479710144927536,0.64
37,159,2019,4,3,,2019,,3261.0,3892.0,0.4331510318227227,Cincinnati Reds,0.4558926324619041,0.5441073675380959,0.64
38,159,2019,4,3,,2019,,4020.0,3033.0,0.5507372596299472,Cleveland Indians,0.5699702254359846,0.4300297745640153,0.64
39,159,2019,4,3,,2019,,3150.0,3671.0,0.4662074266918873,Colorado Rockies,0.4618091188975223,0.5381908811024776,0.64
40,159,2019,4,3,,2019,,2348.0,4807.0,0.3902974176985654,Detroit Tigers,0.3281621243885395,0.6718378756114605,0.64
41,159,2019,4,3,,2019,,0.0,1.0,0.0,Detroit Tigers Futures,0.0,1.0,0.64
42,159,2019,4,3,,2019,,4356.0,2473.0,0.6049149503454784,Houston Astros,0.6378679162395665,0.3621320837604334,0.64
43,159,2019,4,3,,2019,,2551.0,4510.0,0.3824792988318414,Kansas City Royals,0.3612802719161592,0.6387197280838408,0.64
44,159,2019,4,3,,2019,,3372.0,3612.0,0.4802675347995261,Los Angeles Angels,0.4828178694158075,0.5171821305841925,0.64
45,159,2019,4,3,,2019,,4559.0,2487.0,0.6432963668432276,Los Angeles Dodgers,0.647033778030088,0.352966221969912,0.64
46,159,2019,4,3,,2019,,2596.0,4658.0,0.3487868059374937,Miami Marlins,0.3578715191618417,0.6421284808381582,0.64
47,159,2019,4,3,,2019,,3794.0,3292.0,0.5309348534741788,Milwaukee Brewers,0.5354219587919842,0.4645780412080158,0.64
48,159,2019,4,3,,2019,,4392.0,2621.0,0.6084826154136909,Minnesota Twins,0.6262655069157279,0.3737344930842721,0.64
49,159,2019,4,3,,2019,,0.0,1.0,0.0,National League All-Stars,0.0,1.0,0.64
50,159,2019,4,3,,2019,,3156.0,3221.0,0.516368364225152,New York Mets,0.4949035596675553,0.5050964403324447,0.64
51,159,2019,4,3,,2019,,4861.0,2676.0,0.6198379608174858,New York Yankees,0.6449515722435982,0.3550484277564018,0.64
52,159,2019,4,3,,2019,,0.0,1.0,0.0,Northeastern Huskies,0.0,1.0,0.64
53,159,2019,4,3,,2019,,3907.0,3126.0,0.5341545112680341,Oakland Athletics,0.5555239584814446,0.4444760415185554,0.64
54,159,2019,4,3,,2019,,3869.0,3476.0,0.562962025672039,Philadelphia Phillies,0.5267528931245745,0.4732471068754255,0.64
55,159,2019,4,3,,2019,,3013.0,3654.0,0.466679211562549,Pittsburgh Pirates,0.4519274036298185,0.5480725963701815,0.64
56,159,2019,4,3,,2019,,1.0,0.0,1.0,Rochester Red Wings,1.0,0.0,0.64
57,159,2019,4,3,,2019,,3424.0,3641.0,0.5380378320159542,San Diego Padres,0.4846426043878273,0.5153573956121726,0.64
58,159,2019,4,3,,2019,,3186.0,3563.0,0.4358649076094206,San Francisco Giants,0.4720699362868573,0.5279300637131427,0.64
59,159,2019,4,3,,2019,,2897.0,3773.0,0.5155542919131432,Seattle Mariners,0.4343328335832084,0.5656671664167916,0.64
60,159,2019,4,3,,2019,,0.0,1.0,0.0,Southeastern U. Fire,0.0,1.0,0.64
61,159,2019,4,3,,2019,,3669.0,3184.0,0.5154239138090745,St. Louis Cardinals,0.5353859623522544,0.4646140376477455,0.64
62,159,2019,4,3,,2019,,4171.0,3023.0,0.5663336999045303,Tampa Bay Rays,0.5797887128162358,0.4202112871837642,0.64
63,159,2019,4,3,,2019,,3541.0,3543.0,0.4801373722814107,Texas Rangers,0.4998588368153585,0.5001411631846414,0.64
64,159,2019,4,3,,2019,,2644.0,4102.0,0.3888959898964417,Toronto Blue Jays,0.3919359620515861,0.6080640379484139,0.64
65,159,2019,4,3,,2019,,0.0,1.0,0.0,University of South Florida Bulls,0.0,1.0,0.64
66,159,2019,4,3,,2019,,3583.0,3262.0,0.527910121094661,Washington Nationals,0.5234477720964208,0.4765522279035792,0.64
67,160,2019,3,4,,2019,,3229.0,3104.0,0.5036835183700462,Arizona Diamondbacks,0.5098689404705511,0.4901310595294489,0.36
68,160,2019,3,4,,2019,,4043.0,2957.0,0.5287281529707879,Atlanta Braves,0.5775714285714286,0.4224285714285714,0.36
69,160,2019,3,4,,2019,,2310.0,4667.0,0.379081817564909,Baltimore Orioles,0.3310878601117959,0.6689121398882041,0.36
70,160,2019,3,4,,2019,,3489.0,3273.0,0.4693176401493728,Boston Red Sox,0.5159716060337178,0.4840283939662821,0.36
71,160,2019,3,4,,2019,,0.0,1.0,0.0,Canada Jr. Team,0.0,1.0,0.36
72,160,2019,3,4,,2019,,3757.0,3206.0,0.539669524993063,Chicago Cubs,0.5395662789027718,0.4604337210972282,0.36
73,160,2019,3,4,,2019,,3119.0,3781.0,0.4133094937349676,Chicago White Sox,0.4520289855072463,0.5479710144927536,0.36
74,160,2019,3,4,,2019,,3261.0,3892.0,0.4331510318227227,Cincinnati Reds,0.4558926324619041,0.5441073675380959,0.36
75,160,2019,3,4,,2019,,4020.0,3033.0,0.5507372596299472,Cleveland Indians,0.5699702254359846,0.4300297745640153,0.36
76,160,2019,3,4,,2019,,3150.0,3671.0,0.4662074266918873,Colorado Rockies,0.4618091188975223,0.5381908811024776,0.36
77,160,2019,3,4,,2019,,2348.0,4807.0,0.3902974176985654,Detroit Tigers,0.3281621243885395,0.6718378756114605,0.36
78,160,2019,3,4,,2019,,0.0,1.0,0.0,Detroit Tigers Futures,0.0,1.0,0.36
79,160,2019,3,4,,2019,,4356.0,2473.0,0.6049149503454784,Houston Astros,0.6378679162395665,0.3621320837604334,0.36
80,160,2019,3,4,,2019,,2551.0,4510.0,0.3824792988318414,Kansas City Royals,0.3612802719161592,0.6387197280838408,0.36
81,160,2019,3,4,,2019,,3372.0,3612.0,0.4802675347995261,Los Angeles Angels,0.4828178694158075,0.5171821305841925,0.36
82,160,2019,3,4,,2019,,4559.0,2487.0,0.6432963668432276,Los Angeles Dodgers,0.647033778030088,0.352966221969912,0.36
83,160,2019,3,4,,2019,,2596.0,4658.0,0.3487868059374937,Miami Marlins,0.3578715191618417,0.6421284808381582,0.36
84,160,2019,3,4,,2019,,3794.0,3292.0,0.5309348534741788,Milwaukee Brewers,0.5354219587919842,0.4645780412080158,0.36
85,160,2019,3,4,,2019,,4392.0,2621.0,0.6084826154136909,Minnesota Twins,0.6262655069157279,0.3737344930842721,0.36
86,160,2019,3,4,,2019,,0.0,1.0,0.0,National League All-Stars,0.0,1.0,0.36
87,160,2019,3,4,,2019,,3156.0,3221.0,0.516368364225152,New York Mets,0.4949035596675553,0.5050964403324447,0.36
88,160,2019,3,4,,2019,,4861.0,2676.0,0.6198379608174858,New York Yankees,0.6449515722435982,0.3550484277564018,0.36
89,160,2019,3,4,,2019,,0.0,1.0,0.0,Northeastern Huskies,0.0,1.0,0.36
90,160,2019,3,4,,2019,,3907.0,3126.0,0.5341545112680341,Oakland Athletics,0.5555239584814446,0.4444760415185554,0.36
91,160,2019,3,4,,2019,,3869.0,3476.0,0.562962025672039,Philadelphia Phillies,0.5267528931245745,0.4732471068754255,0.36
92,160,2019,3,4,,2019,,3013.0,3654.0,0.466679211562549,Pittsburgh Pirates,0.4519274036298185,0.5480725963701815,0.36
93,160,2019,3,4,,2019,,1.0,0.0,1.0,Rochester Red Wings,1.0,0.0,0.36
94,160,2019,3,4,,2019,,3424.0,3641.0,0.5380378320159542,San Diego Padres,0.4846426043878273,0.5153573956121726,0.36
95,160,2019,3,4,,2019,,3186.0,3563.0,0.4358649076094206,San Francisco Giants,0.4720699362868573,0.5279300637131427,0.36
96,160,2019,3,4,,2019,,2897.0,3773.0,0.5155542919131432,Seattle Mariners,0.4343328335832084,0.5656671664167916,0.36
97,160,2019,3,4,,2019,,0.0,1.0,0.0,Southeastern U. Fire,0.0,1.0,0.36
98,160,2019,3,4,,2019,,3669.0,3184.0,0.5154239138090745,St. Louis Cardinals,0.5353859623522544,0.4646140376477455,0.36
99,160,2019,3,4,,2019,,4171.0,3023.0,0.5663336999045303,Tampa Bay Rays,0.5797887128162358,0.4202112871837642,0.36
100,160,2019,3,4,,2019,,3541.0,3543.0,0.4801373722814107,Texas Rangers,0.4998588368153585,0.5001411631846414,0.36
101,160,2019,3,4,,2019,,2644.0,4102.0,0.3888959898964417,Toronto Blue Jays,0.3919359620515861,0.6080640379484139,0.36
102,160,2019,3,4,,2019,,0.0,1.0,0.0,University of South Florida Bulls,0.0,1.0,0.36
103,160,2019,3,4,,2019,,3583.0,3262.0,0.527910121094661,Washington Nationals,0.5234477720964208,0.4765522279035792,0.36
