home,teamId,gamePk,gameDate,gameTimeUTC,flyOuts,groundOuts,runsScored,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,groundIntoTriplePlay,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,catchersInterference,pickoffs,airOutsPitching,groundOutsPitching,runsPitching,doublesPitching,triplesPitching,homeRunsPitching,strikeOutsPitching,baseOnBallsPitching,intentionalWalksPitching,hitsPitching,hitByPitchPitching,atBatsPitching,caughtStealingPitching,stolenBasesPitching,inningsPitched,earnedRuns,battersFaced,outsPitching,hitBatsmen,balks,wildPitches,pickoffsPitching,rbiPitching,inheritedRunners,inheritedRunnersScored,catchersInterferencePitching,sacBuntsPitching,sacFliesPitching
1,113,529459,2018-04-02,2018-04-02T20:10:00Z,4,11,1,1,1,0,7,6,0,5,0,28,0,0,0,0,35,8,1,19,1,0,0,0,0,0,0,0,0,0,11,5,0,2,1,27,0,0,9.0,0,33,27,1,0,0,0,0,0,0,0,0,0
1,108,529461,2018-04-02,2018-04-03T02:07:00Z,5,8,0,1,0,0,7,2,0,6,2,33,0,0,0,0,37,7,0,14,0,0,0,0,0,0,6,0,0,3,8,6,0,7,0,34,0,0,9.0,5,40,27,0,0,0,0,5,0,0,0,0,0
0,118,529463,2018-04-02,2018-04-02T17:10:00Z,10,8,1,1,1,0,4,2,0,5,0,30,1,0,0,0,33,8,1,11,0,1,0,0,0,0,6,0,0,0,6,3,0,10,0,34,0,0,8.0,6,40,24,0,0,0,0,6,0,0,0,0,1
1,144,529470,2018-04-02,2018-04-02T23:35:00Z,3,9,1,0,0,0,9,1,0,4,0,30,0,1,0,0,31,4,1,11,0,0,0,0,0,0,8,0,0,1,10,10,0,10,1,37,0,0,9.0,7,49,27,1,0,0,0,8,0,0,0,0,0
1,116,529463,2018-04-02,2018-04-02T17:10:00Z,6,10,6,2,1,0,6,3,0,10,0,34,0,0,0,0,40,14,6,16,0,1,0,0,0,0,1,0,0,0,4,2,0,5,0,30,0,0,9.0,1,33,27,0,0,0,0,1,0,0,0,0,1
0,140,529469,2018-04-02,2018-04-03T02:05:00Z,3,7,1,0,0,0,11,4,0,7,0,35,0,2,0,0,39,7,1,24,0,0,0,0,0,0,3,0,0,1,7,3,0,9,0,31,0,0,8.0,3,34,24,0,0,0,0,3,0,0,0,0,0
0,112,529459,2018-04-02,2018-04-02T20:10:00Z,4,8,0,0,1,0,11,5,0,2,1,27,1,0,0,0,33,4,0,10,0,0,0,0,0,0,1,0,0,0,7,6,0,5,0,28,0,0,8.0,1,35,24,0,0,0,0,1,0,0,0,1,0
0,145,529460,2018-04-02,2018-04-02T23:07:00Z,3,11,2,1,0,2,10,3,0,6,2,30,0,1,0,0,35,13,2,14,0,0,0,0,0,0,4,0,0,3,6,4,0,4,0,28,0,0,8.0,4,32,24,0,0,0,0,4,0,0,0,0,0
0,111,529458,2018-04-02,2018-04-02T23:10:00Z,6,9,7,3,0,2,6,3,0,12,0,38,1,1,0,0,41,21,7,13,0,0,0,0,0,0,3,0,0,1,7,3,0,10,1,36,0,0,9.0,3,40,27,1,0,0,0,3,0,0,0,0,0
1,134,529465,2018-04-02,2018-04-02T17:05:00Z,5,11,5,1,0,1,6,11,0,5,0,27,0,0,0,0,40,9,5,20,1,0,0,0,0,0,4,0,0,1,10,3,0,7,1,33,0,0,9.0,4,37,27,1,0,0,0,3,0,0,0,0,0
1,133,529469,2018-04-02,2018-04-03T02:05:00Z,5,9,3,2,0,1,7,3,0,9,0,31,0,0,0,0,34,14,3,14,0,0,0,0,0,0,1,0,0,0,11,4,0,7,0,35,0,0,9.0,1,39,27,0,0,0,0,1,0,0,0,0,0
1,146,529458,2018-04-02,2018-04-02T23:10:00Z,5,12,3,1,0,1,7,3,0,10,1,36,0,0,0,0,40,14,3,25,0,0,0,0,0,0,7,0,0,2,6,3,0,12,0,38,0,0,9.0,7,41,27,0,0,0,0,7,0,0,0,0,0
1,135,529462,2018-04-02,2018-04-03T02:10:00Z,3,10,4,3,1,2,8,5,0,8,1,35,0,0,0,0,41,19,4,17,0,0,0,0,0,0,7,0,0,3,3,6,0,12,0,37,0,0,9.0,7,44,27,0,0,0,0,7,0,0,0,0,1
0,138,529467,2018-04-02,2018-04-02T18:10:00Z,4,8,8,1,0,2,8,1,0,13,1,37,2,0,0,0,40,20,8,7,0,1,0,0,0,0,4,0,0,3,9,1,0,8,0,35,0,0,9.0,4,36,27,0,0,0,0,4,0,0,0,0,0
0,119,529464,2018-04-02,2018-04-03T01:40:00Z,5,16,7,2,0,2,11,8,0,19,0,61,0,0,0,0,72,27,7,28,2,0,0,0,0,0,8,0,0,1,11,10,0,14,0,53,0,0,14.1,8,64,43,0,0,0,0,8,0,0,0,0,0
0,110,529457,2018-04-02,2018-04-02T23:10:00Z,3,14,1,2,0,1,9,2,0,6,1,33,0,0,0,0,36,11,1,16,0,0,0,0,0,0,6,0,0,1,6,5,0,11,1,33,0,0,8.0,6,40,24,1,0,0,0,6,0,0,0,0,1
1,117,529457,2018-04-02,2018-04-02T23:10:00Z,1,9,6,3,1,1,6,5,0,11,1,33,1,0,0,0,40,19,6,19,0,1,0,0,0,0,1,0,0,1,9,2,0,6,1,33,0,0,9.0,1,36,27,1,0,0,0,1,0,0,0,0,0
0,142,529465,2018-04-02,2018-04-02T17:05:00Z,4,6,4,3,0,1,10,3,0,7,1,33,0,0,0,0,37,13,3,12,0,0,0,0,0,0,5,0,0,1,6,11,0,5,0,27,0,0,8.0,5,40,24,0,0,0,0,5,0,0,0,1,0
0,120,529470,2018-04-02,2018-04-02T23:35:00Z,3,9,8,3,0,1,10,10,0,10,1,37,0,1,0,0,49,16,8,25,0,0,0,0,0,0,1,0,0,0,9,1,0,4,0,30,0,0,9.0,1,31,27,0,0,0,0,1,0,0,0,0,0
1,109,529464,2018-04-02,2018-04-03T01:40:00Z,12,14,8,4,2,1,11,10,0,14,0,53,1,0,0,0,64,25,8,20,0,0,0,0,0,0,7,0,0,2,11,8,0,19,0,61,0,0,15.0,7,72,45,0,0,0,0,7,0,0,0,2,0
1,141,529460,2018-04-02,2018-04-02T23:07:00Z,5,7,4,0,0,3,6,4,0,4,0,28,0,0,0,0,32,13,4,8,0,0,0,0,0,0,2,0,0,2,10,3,0,6,2,30,0,0,9.0,2,35,27,2,0,0,0,2,0,0,0,0,0
0,114,529461,2018-04-02,2018-04-03T02:07:00Z,3,8,6,1,0,3,8,6,0,7,0,34,0,1,0,0,40,17,5,12,0,0,0,0,0,0,0,0,0,0,7,2,0,6,2,33,0,0,9.0,0,37,27,2,0,0,0,0,0,0,0,0,0
0,115,529462,2018-04-02,2018-04-03T02:10:00Z,3,9,7,4,0,3,3,6,0,12,0,37,0,1,0,0,44,25,7,20,0,1,0,0,0,0,4,0,0,2,8,5,0,8,1,35,0,0,9.0,4,41,27,1,0,0,0,4,0,0,0,0,0
1,158,529467,2018-04-02,2018-04-02T18:10:00Z,6,10,4,2,0,3,9,1,0,8,0,35,0,0,0,0,36,19,4,9,0,0,0,0,0,0,8,0,0,2,8,1,0,13,1,37,0,0,9.0,7,40,27,1,0,0,0,8,0,0,0,0,1
0,118,529477,2018-04-03,2018-04-03T17:10:00Z,10,6,1,1,0,0,3,1,0,5,0,30,0,0,0,0,32,6,1,10,0,1,0,0,0,0,0,0,0,0,8,1,0,3,0,30,0,0,9.0,0,31,27,0,0,0,0,0,0,0,0,0,0
1,121,529479,2018-04-03,2018-04-03T23:10:00Z,3,6,2,1,0,0,8,1,0,7,2,30,1,0,0,0,33,8,2,15,0,0,0,0,0,0,0,0,0,0,11,3,0,3,0,31,0,0,9.0,0,34,27,0,0,0,0,0,0,0,0,0,0
0,143,529479,2018-04-03,2018-04-03T23:10:00Z,5,7,0,0,0,0,11,3,0,3,0,31,0,0,0,0,34,3,0,20,0,0,0,0,0,0,2,0,0,0,8,1,0,7,2,30,0,0,8.0,2,33,24,2,0,0,0,2,0,0,0,0,0
0,136,529480,2018-04-03,2018-04-03T20:35:00Z,6,10,6,2,0,0,7,5,0,12,0,34,0,2,0,0,41,14,6,14,1,1,0,0,0,0,4,0,0,2,4,0,0,9,0,33,0,0,9.0,4,34,27,0,0,0,0,4,0,0,0,0,1
0,119,529478,2018-04-03,2018-04-04T01:40:00Z,6,14,1,2,0,0,4,1,0,4,0,29,0,0,0,0,32,6,1,7,1,1,0,0,0,0,6,0,0,3,8,5,0,8,0,33,0,0,8.0,6,38,24,0,0,0,0,6,0,0,0,0,0
0,115,529476,2018-04-03,2018-04-04T02:10:00Z,4,12,4,2,0,0,5,5,0,6,0,31,0,0,0,0,36,8,4,8,0,0,0,0,0,0,8,0,0,3,7,4,0,8,1,31,0,0,8.0,8,36,24,1,0,0,0,8,0,0,0,0,0
1,116,529477,2018-04-03,2018-04-03T17:10:00Z,5,8,0,0,0,0,8,1,0,3,0,30,0,0,0,0,31,3,0,10,0,0,0,0,0,0,1,0,0,0,3,1,0,5,0,30,0,0,9.0,1,32,27,0,0,0,0,1,0,0,0,0,1
0,111,529472,2018-04-03,2018-04-03T22:10:00Z,6,19,4,4,0,0,9,2,0,12,0,48,1,1,0,0,51,16,4,16,0,0,0,0,0,0,2,0,0,0,16,4,0,9,0,45,0,0,13.0,2,49,39,0,0,0,0,2,0,0,0,0,0
1,146,529472,2018-04-03,2018-04-03T22:10:00Z,5,10,2,2,0,0,16,4,0,9,0,45,0,2,0,0,49,11,2,11,0,0,0,0,0,0,4,0,0,0,9,2,0,12,0,48,0,0,13.0,4,51,39,0,0,0,0,4,0,0,0,0,0
0,139,529468,2018-04-03,2018-04-03T20:05:00Z,3,9,4,2,0,0,11,4,0,7,0,33,0,0,0,0,37,9,4,17,0,0,0,0,0,0,11,0,0,2,14,6,0,11,0,34,0,0,8.0,10,41,24,0,0,0,0,10,0,0,0,1,0
1,109,529478,2018-04-03,2018-04-04T01:40:00Z,3,11,6,0,0,3,8,5,0,8,0,33,0,0,0,0,38,17,6,16,0,0,0,0,0,0,1,0,0,0,4,1,0,4,0,29,0,0,9.0,1,32,27,0,0,0,0,1,0,0,0,1,1
0,120,529483,2018-04-03,2018-04-03T23:35:00Z,7,9,6,1,0,3,5,6,0,9,0,36,0,2,0,0,42,19,6,20,0,0,0,0,0,0,13,0,0,2,9,5,0,15,1,36,0,0,8.0,13,44,24,1,0,0,0,13,0,0,0,2,0
1,147,529468,2018-04-03,2018-04-03T20:05:00Z,4,5,11,2,0,2,14,6,0,11,0,34,0,0,0,0,41,19,10,18,1,0,0,0,0,0,4,0,0,0,11,4,0,7,0,33,0,0,9.0,4,37,27,0,0,0,0,4,0,0,0,0,0
1,144,529483,2018-04-03,2018-04-03T23:35:00Z,6,8,13,4,0,2,9,5,0,15,1,36,0,1,0,0,44,25,13,11,2,0,0,0,0,0,6,0,0,3,5,6,0,9,0,36,0,0,9.0,5,42,27,0,0,0,0,6,0,0,0,0,0
1,141,529474,2018-04-03,2018-04-03T23:07:00Z,6,9,14,7,1,2,6,5,0,15,1,38,0,0,0,0,46,30,13,12,0,1,0,0,0,0,5,0,0,3,14,2,0,10,1,37,0,0,9.0,5,40,27,1,0,0,0,5,0,0,0,0,0
0,110,529471,2018-04-03,2018-04-04T00:10:00Z,4,7,6,3,0,2,13,2,0,12,0,38,0,1,0,0,41,21,6,16,0,1,0,0,0,0,10,0,0,3,11,3,0,10,2,32,0,0,8.0,10,38,24,2,0,0,0,10,0,0,0,0,1
0,114,529475,2018-04-03,2018-04-04T02:07:00Z,2,9,2,0,0,1,12,4,0,1,1,29,0,0,0,0,34,4,2,8,0,0,0,0,0,0,13,0,0,5,5,3,0,13,0,36,0,0,8.0,13,39,24,0,0,0,0,12,0,0,0,0,0
0,140,529482,2018-04-03,2018-04-04T02:05:00Z,3,15,4,2,0,1,2,2,0,10,0,32,3,0,0,0,34,15,4,8,0,0,0,0,0,0,1,0,0,1,13,3,0,8,1,34,0,0,9.0,1,38,27,1,0,0,0,1,0,0,0,0,0
1,133,529482,2018-04-03,2018-04-04T02:05:00Z,4,10,1,1,0,1,13,3,0,8,1,34,0,1,0,0,38,12,1,19,0,0,0,0,0,0,4,0,0,1,2,2,0,10,0,32,0,0,9.0,4,34,27,0,0,0,0,4,0,0,0,0,0
1,137,529480,2018-04-03,2018-04-03T20:35:00Z,7,13,4,1,0,2,4,0,0,9,0,33,0,0,0,0,34,16,4,7,0,1,0,0,0,0,6,0,0,0,7,5,0,12,0,34,0,0,9.0,6,41,27,0,0,0,0,6,0,0,0,1,1
1,158,529481,2018-04-03,2018-04-03T23:40:00Z,5,6,5,2,0,2,13,2,0,12,0,37,0,0,0,0,39,20,5,14,0,0,0,0,0,0,4,0,0,3,7,1,0,10,1,37,0,0,9.0,4,39,27,1,0,0,0,4,0,0,0,0,0
1,135,529476,2018-04-03,2018-04-04T02:10:00Z,1,13,8,1,0,3,7,4,0,8,1,31,0,1,0,0,36,18,8,12,0,0,0,0,0,0,4,0,0,0,5,5,0,6,0,31,0,0,9.0,4,36,27,0,0,0,0,4,0,0,0,0,0
0,145,529474,2018-04-03,2018-04-03T23:07:00Z,1,12,5,0,0,3,14,2,0,10,1,37,0,2,0,0,40,19,5,19,0,0,0,0,0,0,14,0,0,2,6,5,0,15,1,38,0,0,8.0,13,46,24,1,0,0,0,13,0,0,0,0,1
0,138,529481,2018-04-03,2018-04-03T23:40:00Z,3,14,4,1,0,3,7,1,0,10,1,37,0,2,0,0,39,20,4,15,0,0,0,0,0,0,5,0,0,2,13,2,0,12,0,37,0,0,8.2,5,39,26,0,0,0,0,5,0,0,0,0,0
1,108,529475,2018-04-03,2018-04-04T02:07:00Z,6,9,13,2,0,5,5,3,0,13,0,36,0,0,0,0,39,30,12,8,0,0,0,0,0,0,2,0,0,1,12,4,0,1,1,29,0,0,9.0,2,34,27,1,0,0,0,2,0,0,0,0,0
1,117,529471,2018-04-03,2018-04-04T00:10:00Z,3,6,10,1,0,3,11,3,0,10,2,32,0,1,0,0,38,20,10,11,0,1,0,0,0,0,6,0,0,2,13,2,0,12,0,38,0,0,9.0,4,41,27,0,0,0,0,6,0,0,0,0,1
1,109,529489,2018-04-04,2018-04-04T19:40:00Z,4,11,3,4,0,0,7,0,0,7,0,27,0,2,0,0,29,11,3,8,1,1,0,0,0,0,0,0,0,0,15,3,0,1,0,28,0,0,9.0,0,31,27,0,0,0,0,0,0,0,0,0,0
0,115,529487,2018-04-04,2018-04-05T02:10:00Z,6,9,5,2,0,0,11,3,0,9,0,35,0,0,0,0,39,11,5,12,0,0,0,0,0,0,2,0,0,0,7,2,0,6,1,32,0,0,9.0,1,35,27,1,0,0,0,1,0,0,0,0,0
1,117,529484,2018-04-04,2018-04-04T18:10:00Z,3,8,3,1,0,0,10,3,0,7,0,30,0,1,0,0,34,8,3,13,1,0,0,0,0,0,2,0,0,0,10,4,0,8,0,35,0,0,9.0,1,39,27,0,0,0,0,1,0,0,0,0,0
1,133,529495,2018-04-04,2018-04-05T02:05:00Z,3,7,6,4,0,0,10,5,0,9,1,31,0,1,0,0,38,13,5,22,0,1,0,0,0,0,2,0,0,1,4,1,0,4,1,29,0,0,9.0,2,31,27,1,0,0,0,2,0,0,0,0,0
1,141,529485,2018-04-04,2018-04-04T23:07:00Z,5,10,3,2,0,0,10,1,0,6,0,34,0,0,0,0,35,8,3,13,0,0,0,0,0,0,4,0,0,2,11,2,0,8,3,31,0,0,9.0,4,36,27,3,0,0,0,4,0,0,0,0,0
0,143,529491,2018-04-04,2018-04-04T17:10:00Z,3,8,2,2,0,0,15,2,0,5,0,31,0,2,0,0,33,7,1,9,0,0,0,0,0,0,4,0,0,1,7,6,0,5,1,27,0,0,8.0,4,34,24,1,0,0,0,4,0,0,0,0,0
1,135,529487,2018-04-04,2018-04-05T02:10:00Z,6,8,2,1,0,0,7,2,0,6,1,32,0,0,0,0,35,7,1,14,0,0,0,0,0,0,5,0,0,0,11,3,0,9,0,35,0,0,9.0,5,39,27,0,0,0,0,5,0,0,0,0,0
1,158,529493,2018-04-04,2018-04-04T23:40:00Z,2,11,0,0,0,0,10,2,0,5,1,31,0,1,0,0,34,5,0,15,0,0,0,0,0,0,6,0,0,1,9,4,0,9,0,34,0,0,9.0,3,39,27,0,0,0,0,5,0,0,0,0,1
0,136,529492,2018-04-04,2018-04-04T23:15:00Z,5,12,1,2,0,0,5,4,0,10,0,34,0,0,0,0,38,12,1,23,0,0,0,1,0,0,10,0,0,4,4,7,0,12,0,34,0,0,8.0,10,43,24,0,0,0,0,9,0,0,0,1,1
0,110,529484,2018-04-04,2018-04-04T18:10:00Z,4,10,2,1,0,0,10,4,0,8,0,35,0,1,0,0,39,9,1,16,0,0,0,0,0,0,3,0,0,0,10,3,0,7,0,30,0,0,8.0,2,34,24,0,0,0,0,3,0,0,0,1,0
0,119,529489,2018-04-04,2018-04-04T19:40:00Z,3,7,0,1,0,0,15,3,0,1,0,28,0,0,0,0,31,2,0,7,0,0,0,0,0,0,3,0,0,0,7,0,0,7,0,27,0,0,8.0,3,29,24,0,0,0,0,3,0,0,0,1,1
0,120,529496,2018-04-04,2018-04-04T16:10:00Z,4,5,1,1,0,0,12,6,0,6,2,32,0,1,0,0,40,7,1,26,0,0,0,1,0,0,7,0,0,1,11,4,0,7,0,32,0,0,8.0,3,36,24,0,0,0,0,6,0,0,0,0,0
0,139,529494,2018-04-04,2018-04-04T17:05:00Z,3,13,2,1,0,0,9,1,0,6,0,30,0,0,0,0,32,7,2,9,0,1,0,0,0,0,7,0,0,3,11,3,0,7,0,31,0,0,8.0,7,34,24,0,0,0,0,7,0,0,0,0,0
0,114,529486,2018-04-04,2018-04-04T20:07:00Z,11,8,2,0,0,0,14,6,0,7,0,45,0,2,0,0,52,7,2,17,0,0,0,0,0,0,3,0,0,2,11,4,0,6,1,41,0,0,12.1,3,46,37,1,0,0,0,3,0,0,0,0,0
1,137,529492,2018-04-04,2018-04-04T23:15:00Z,4,10,10,0,0,4,4,7,0,12,0,34,0,0,0,0,43,24,9,16,1,1,0,0,0,0,1,0,0,0,5,4,0,10,0,34,0,0,9.0,1,38,27,0,0,0,1,1,0,0,0,0,0
0,145,529485,2018-04-04,2018-04-04T23:07:00Z,4,12,4,1,0,2,11,2,0,8,3,31,0,0,0,0,36,15,4,12,0,0,0,0,0,0,3,0,0,0,10,1,0,6,0,34,0,0,9.0,2,35,27,0,0,0,0,3,0,0,0,0,0
1,121,529491,2018-04-04,2018-04-04T17:10:00Z,1,10,4,0,1,1,7,6,0,5,1,27,1,0,0,0,34,10,4,10,0,0,0,0,0,0,2,0,0,0,15,2,0,5,0,31,0,0,9.0,2,33,27,0,0,0,0,1,0,0,0,0,0
0,140,529495,2018-04-04,2018-04-05T02:05:00Z,5,14,2,0,0,1,4,1,0,4,1,29,0,0,0,0,31,7,2,9,0,0,0,0,0,0,6,0,0,0,10,5,0,9,1,31,0,0,8.0,3,38,24,1,0,0,0,5,0,0,0,0,1
1,144,529496,2018-04-04,2018-04-04T16:10:00Z,7,3,7,4,0,1,11,4,0,7,0,32,0,0,0,0,36,14,6,17,0,0,0,0,0,0,1,0,0,0,12,6,0,6,2,32,0,0,9.0,1,40,27,2,0,0,0,1,0,0,0,0,0
0,138,529493,2018-04-04,2018-04-04T23:40:00Z,2,16,6,2,0,1,9,4,0,9,0,34,0,0,0,0,39,14,5,11,0,1,0,0,0,0,0,0,0,0,10,2,0,5,1,31,0,0,9.0,0,34,27,1,0,0,0,0,0,0,0,0,0
0,142,529490,2018-04-04,2018-04-04T22:05:00Z,4,10,7,5,0,1,8,4,0,9,0,34,0,1,0,0,39,17,7,12,0,1,0,0,0,0,3,0,0,1,6,4,0,8,0,34,0,0,9.0,3,38,27,0,0,0,0,3,0,0,0,0,0
1,134,529490,2018-04-04,2018-04-04T22:05:00Z,5,10,3,1,0,1,6,4,0,8,0,34,0,1,0,0,38,12,3,15,0,0,0,0,0,0,7,0,0,1,8,4,0,9,0,34,0,0,9.0,7,39,27,0,0,0,0,7,0,0,0,0,1
1,108,529486,2018-04-04,2018-04-04T20:07:00Z,7,12,3,0,0,2,11,4,0,6,1,41,0,0,0,0,46,12,3,15,0,0,0,0,0,0,2,0,0,0,14,6,0,7,0,45,0,0,13.0,2,52,39,0,0,0,0,2,0,0,0,0,0
1,147,529494,2018-04-04,2018-04-04T17:05:00Z,4,4,7,0,0,3,11,3,0,7,0,31,0,1,0,0,34,16,7,11,0,0,0,0,0,0,2,0,0,0,9,1,0,6,0,30,0,0,9.0,2,32,27,0,0,0,0,2,0,0,0,0,1
1,138,529497,2018-04-05,2018-04-05T23:15:00Z,4,7,1,1,0,0,13,5,0,2,0,29,0,0,0,0,34,3,1,18,0,0,0,0,0,0,3,0,0,0,9,5,0,9,1,34,0,0,9.0,3,43,27,1,0,0,1,3,0,0,0,1,1
0,136,529505,2018-04-05,2018-04-05T20:10:00Z,3,14,2,0,0,0,7,4,0,8,0,36,0,2,0,0,40,8,2,30,0,0,0,0,0,0,4,0,0,3,11,2,0,8,0,33,0,0,8.0,4,35,24,0,0,0,0,4,0,0,0,0,0
1,133,529507,2018-04-05,2018-04-05T19:35:00Z,5,9,3,1,0,0,5,2,0,12,1,35,0,0,0,0,40,13,3,20,0,2,0,0,0,0,6,0,0,1,4,2,0,10,0,35,0,0,9.0,5,38,27,0,0,0,0,4,0,0,0,1,0
1,158,529499,2018-04-05,2018-04-06T00:10:00Z,5,8,0,2,0,0,11,1,0,4,1,30,1,1,0,0,32,6,0,10,0,0,0,0,0,0,8,0,0,1,9,4,0,13,1,42,0,0,9.0,7,49,27,1,0,0,0,7,0,0,0,0,0
1,120,529504,2018-04-05,2018-04-05T17:05:00Z,4,9,2,3,0,0,11,3,0,6,0,32,0,0,0,0,35,9,1,17,0,0,0,0,0,0,8,0,0,3,10,4,0,8,1,34,0,0,9.0,8,39,27,1,0,0,0,7,0,0,0,0,0
0,115,529501,2018-04-05,2018-04-05T19:40:00Z,5,11,3,0,0,0,11,7,0,4,0,31,1,1,0,0,40,4,3,20,1,0,0,1,0,0,1,0,0,1,8,0,0,6,0,31,0,0,9.0,1,31,27,0,0,0,0,1,0,0,0,0,0
0,109,529497,2018-04-05,2018-04-05T23:15:00Z,1,13,3,3,1,0,9,5,0,9,1,34,0,0,0,0,43,14,3,19,1,1,0,1,0,0,1,0,0,0,13,5,0,2,0,29,0,0,9.0,1,34,27,0,0,0,0,1,0,0,0,0,0
1,111,529506,2018-04-05,2018-04-05T18:05:00Z,2,18,3,2,1,0,9,6,0,10,0,41,0,1,0,0,51,14,3,14,1,0,0,0,0,0,2,0,0,1,11,6,0,6,0,40,0,0,12.0,2,47,36,0,0,0,0,2,0,0,0,1,0
1,145,529502,2018-04-05,2018-04-05T20:10:00Z,6,7,7,4,2,0,12,5,0,11,1,39,0,1,0,0,46,19,7,14,0,1,0,0,0,0,9,0,0,1,6,2,0,17,0,45,0,0,10.0,9,48,30,0,0,0,0,9,0,0,0,0,1
0,146,529503,2018-04-05,2018-04-05T19:05:00Z,5,8,0,1,0,0,12,0,0,4,0,31,0,0,0,0,31,5,0,6,0,0,0,0,0,0,5,0,0,1,9,9,0,6,0,30,0,0,8.0,5,41,24,0,0,0,0,5,0,0,0,0,0
1,142,529505,2018-04-05,2018-04-05T20:10:00Z,5,2,4,0,0,3,11,2,0,8,0,33,0,0,0,0,35,17,4,12,0,0,0,0,0,0,2,0,0,0,7,4,0,8,0,36,0,0,9.0,1,40,27,0,0,0,0,2,0,0,0,0,0
1,147,529498,2018-04-05,2018-04-05T22:35:00Z,3,7,2,2,0,1,8,6,0,4,2,29,1,0,0,0,37,9,2,18,0,0,0,0,0,0,5,0,0,1,13,1,0,10,0,36,0,0,9.0,5,37,27,0,0,0,0,5,0,0,0,0,0
1,143,529503,2018-04-05,2018-04-05T19:05:00Z,4,9,5,0,1,1,9,9,0,6,0,30,1,4,0,0,41,11,5,16,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,31,0,0,9.0,0,31,27,0,0,0,0,0,0,0,0,0,0
1,135,529501,2018-04-05,2018-04-05T19:40:00Z,4,5,1,0,0,1,8,0,0,6,0,31,1,0,0,0,31,9,1,6,0,0,0,0,0,0,3,0,0,0,11,7,0,4,0,31,0,0,9.0,0,40,27,0,0,0,1,3,0,0,0,1,0
0,113,529500,2018-04-05,2018-04-05T23:05:00Z,8,9,2,0,0,1,7,5,0,5,0,31,0,0,0,0,36,8,1,15,0,0,0,0,0,0,5,0,0,1,4,4,0,9,0,33,0,0,8.0,4,39,24,0,0,0,0,4,0,0,0,0,1
0,110,529498,2018-04-05,2018-04-05T22:35:00Z,1,8,5,2,0,1,13,1,0,10,0,36,0,1,0,0,37,15,5,9,0,0,0,0,0,0,2,0,0,1,8,6,0,4,2,29,0,0,9.0,2,37,27,2,0,0,0,2,0,0,0,0,0
0,139,529506,2018-04-05,2018-04-05T18:05:00Z,9,11,2,1,0,1,11,6,0,6,0,40,0,0,0,0,47,10,2,19,1,0,0,0,0,0,3,0,0,0,9,6,0,10,0,41,0,0,11.1,3,51,34,0,0,0,0,3,0,0,0,1,0
0,112,529499,2018-04-05,2018-04-06T00:10:00Z,4,10,8,2,1,1,9,4,0,13,1,42,0,1,0,0,49,20,7,22,0,0,0,0,0,0,0,0,0,0,11,1,0,4,1,30,0,0,9.0,0,32,27,1,0,0,0,0,0,0,0,0,0
1,134,529500,2018-04-05,2018-04-05T23:05:00Z,4,12,5,3,1,1,4,4,0,9,0,33,0,0,0,0,39,17,4,15,0,1,0,0,0,0,2,0,0,1,7,5,0,5,0,31,0,0,9.0,2,36,27,0,0,0,0,1,0,0,0,0,0
0,140,529507,2018-04-05,2018-04-05T19:35:00Z,4,12,6,2,0,1,4,2,0,10,0,35,2,0,0,0,38,15,4,6,1,0,0,0,0,0,3,0,0,0,5,2,0,12,1,35,0,0,9.0,3,40,27,1,0,0,0,3,0,0,0,0,2
0,116,529502,2018-04-05,2018-04-05T20:10:00Z,4,14,9,3,0,1,6,2,0,17,0,45,1,1,0,0,48,23,9,17,0,1,0,0,0,0,7,0,0,0,12,5,0,11,1,39,0,0,10.0,7,46,30,1,0,0,0,7,0,0,0,0,1
0,121,529504,2018-04-05,2018-04-05T17:05:00Z,2,11,8,2,0,3,10,4,0,8,1,34,0,0,0,0,39,19,7,11,0,0,0,0,0,0,2,0,0,0,11,3,0,6,0,32,0,0,9.0,1,35,27,0,0,0,0,1,0,0,0,0,0
1,114,529512,2018-04-06,2018-04-06T20:10:00Z,9,9,3,2,0,0,3,4,0,4,0,30,0,1,0,0,35,6,3,17,0,0,0,0,0,0,2,0,0,0,9,3,0,7,0,31,0,0,9.0,2,36,27,0,0,0,0,2,0,0,0,1,0
1,134,529511,2018-04-06,2018-04-06T23:05:00Z,6,10,14,6,1,0,5,6,0,15,1,38,0,2,0,0,45,23,13,19,0,0,0,0,0,0,3,0,0,0,6,3,0,13,0,37,0,0,9.0,3,40,27,0,0,0,0,3,0,0,0,0,0
1,117,529515,2018-04-06,2018-04-07T00:10:00Z,3,4,1,0,0,0,12,4,0,4,0,30,0,0,0,0,35,4,1,14,0,1,0,0,0,0,4,0,0,0,11,3,0,13,1,38,0,0,9.0,3,42,27,1,0,0,0,3,0,0,0,0,0
0,135,529515,2018-04-06,2018-04-07T00:10:00Z,0,10,4,5,0,0,11,3,0,13,1,38,1,0,0,0,42,18,3,19,0,0,0,0,0,0,1,0,0,0,12,4,0,4,0,30,0,0,9.0,1,35,27,0,0,0,0,1,0,0,0,0,1
